CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50064354,LUV TEA,Manhattan,37A,BEDFORD ST,10014.0,2128047600,Café/Coffee/Tea,11/01/2017,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Y,22.0,,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.729767405059,-74.003918370771,102.0,3.0,6700.0,1008408.0,1005280076.0,MN23
40366396,DESMOND'S TAVERN,Manhattan,433,PARK AVENUE SOUTH,10016.0,2126849472,American,11/30/2017,Establishment re-closed by DOHMH,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Y,15.0,,,09/18/2019,Cycle Inspection / Reopening Inspection,40.744264110037,-73.983373961911,105.0,2.0,7200.0,1018295.0,1008850092.0,MN20
50012298,KUZINA,Staten Island,1458,HYLAN BLVD,10305.0,7189804744,Greek,03/28/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,49.0,,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.592638098668,-74.087196668851,502.0,50.0,7000.0,5153770.0,5033500011.0,SI36
50043932,VITTLES,Brooklyn,94,FRANKLIN ST,11222.0,7183830367,Café/Coffee/Tea,10/30/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,12.0,A,10/30/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.727854637821004,-73.957249135064,301.0,33.0,56100.0,3064942.0,3025690001.0,BK76
50015881,TREMONT PIZZA,Bronx,924,E TREMONT AVE,10460.0,9292659299,Pizza/Italian,07/09/2019,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Y,24.0,B,07/09/2019,09/18/2019,Cycle Inspection / Re-inspection,40.841699903199,-73.883638133962,206.0,17.0,35900.0,2010702.0,2029920043.0,BX17
41268058,MATRYOSHKA (SPA 88),Manhattan,88,FULTON STREET,10038.0,2127668600,Russian,08/29/2019,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,25.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.709291351284,-74.005944276042,101.0,1.0,1502.0,1077403.0,1000770024.0,MN25
50063229,LA PARRANDA BAR RESTAURANT,Bronx,2712,WHITE PLAINS RD,10467.0,7186841119,Spanish,04/06/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,20.0,,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.865693182354995,-73.867337161105,211.0,15.0,33800.0,2053552.0,2045090005.0,BX07
41548756,JIN JIN HONG KONG CAFE,Brooklyn,6224,18 AVENUE,11204.0,7182326222,Chinese,03/28/2019,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,21.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.620686773751004,-73.988609979365,311.0,38.0,24800.0,3132769.0,3055320047.0,BK28
40548766,JOE'S SHANGHAI RESTAURANT,Manhattan,9,PELL STREET,10013.0,2122338888,Chinese,03/27/2018,No violations were recorded at the time of this inspection.,,,,,,,09/18/2019,Administrative Miscellaneous / Initial Inspection,40.714715144227,-73.997601173258,103.0,1.0,2900.0,1001715.0,1001620052.0,MN27
40369580,EL POTE ESPANOL,Manhattan,718,2 AVENUE,10016.0,2128896680,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",08/13/2018,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Y,25.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.747674053669,-73.973762207796,106.0,4.0,7800.0,1021932.0,1009440055.0,MN20
41470443,MATT TORREYS,Brooklyn,301,AINSLIE STREET,11211.0,7182187646,Irish,04/17/2018,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,18.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.713327927504004,-73.94162495486201,301.0,34.0,49500.0,3069116.0,3027720018.0,BK90
41622930,DUN-WELL DOUGHNUTS,Brooklyn,222,MONTROSE AVENUE,11206.0,3472940871,Donuts,10/29/2016,No violations were recorded at the time of this inspection.,,,,,,,09/18/2019,Administrative Miscellaneous / Initial Inspection,40.707593433176996,-73.940324308256,301.0,34.0,49300.0,3071243.0,3030630013.0,BK78
40964100,EL REY DE LOS TACOS,Queens,4906,43 AVENUE,11377.0,7183962779,Mexican,02/17/2016,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Y,19.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.744544274673,-73.915389805249,402.0,26.0,25301.0,4001285.0,4001380016.0,QN31
41112888,S & A WEST INDIAN RESTAURANT,Queens,10306,LIBERTY AVENUE,11417.0,7189252224,Caribbean,12/09/2016,Violations were cited in the following area(s).,10C,"Lighting inadequate; permanent lighting not provided in food preparation areas, ware washing areas, and storage rooms.",N,13.0,A,12/09/2016,09/18/2019,Cycle Inspection / Re-inspection,40.681717806420004,-73.83763493580999,410.0,32.0,9400.0,4202016.0,4095240003.0,QN55
50097136,TEDDYS F&B,Manhattan,2171,2ND AVE,10029.0,9175615148,Other,01/01/1900,,,,,,,,09/18/2019,,40.794160210061,-73.939859971808,111.0,8.0,18000.0,1081396.0,1016610029.0,MN34
50079429,718 BISTRO,Brooklyn,360,NEPTUNE AVE,11235.0,7189751999,Middle Eastern,06/11/2019,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,23.0,,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.580644108918,-73.966073702307,313.0,48.0,36400.0,3000000.0,3086620097.0,BK19
40655946,SAM'S RESTAURANT,Bronx,596,GRAND CONCOURSE,10451.0,7186655341,Soul Food,09/13/2017,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,13.0,A,09/13/2017,09/18/2019,Cycle Inspection / Re-inspection,40.819744610285,-73.92673972882599,204.0,17.0,6100.0,2002447.0,2024430041.0,BX14
50088531,MOJOILLA PANCAKE STORE # 26,Queens,13620,ROOSEVELT AVE,11354.0,9173851966,Chinese,03/25/2019,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,9.0,,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.759777908235,-73.829235428489,407.0,20.0,85300.0,4113546.0,4050190005.0,QN22
41627762,PICCOLINO,Staten Island,3935,AMBOY ROAD,10308.0,7189675870,Italian,08/06/2019,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2 hours, and from 70º F to 41º F or less within 4 additional hours.",Y,13.0,A,08/06/2019,09/18/2019,Cycle Inspection / Re-inspection,40.551327630456,-74.149531728508,503.0,51.0,14605.0,5114220.0,5046240001.0,SI54
50046016,NYC FALAFEL CO.,Manhattan,201,ALLEN ST,10002.0,6469186877,Middle Eastern,07/13/2016,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,18.0,,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.722523488929,-73.988819791819,103.0,1.0,3601.0,1005543.0,1004170019.0,MN27
40366356,BLARNEY CASTLE,Queens,20224,ROCKAWAY POINT BOULEVARD,11697.0,7186344503,American,08/01/2019,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Y,17.0,Z,08/01/2019,09/18/2019,Cycle Inspection / Re-inspection,40.560775789189,-73.911783397474,414.0,32.0,91601.0,4533648.0,4163500300.0,QN10
50039472,ARTH ALGANATIN,Bronx,700,RHINELANDER AVE,10462.0,7189189181,Middle Eastern,09/13/2016,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,N,15.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.847500523718,-73.866853097233,211.0,15.0,23200.0,2043492.0,2040500038.0,BX37
50015341,FORMERLY CROWS,Manhattan,85,WASHINGTON PL,10011.0,2123610077,American,11/15/2017,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,N,38.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.73202641373,-73.999913403224,102.0,1.0,6500.0,1008902.0,1005520071.0,MN23
41650608,MCDONALD'S,Queens,20311,NORTHERN BOULEVARD,11361.0,7184231577,Hamburgers,03/20/2017,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,13.0,A,03/20/2017,09/18/2019,Cycle Inspection / Re-inspection,40.7576490691,-73.779915703781,411.0,19.0,146300.0,4138026.0,4062670019.0,QN46
41562854,EL TUCANAZO BAR,Queens,8317,ROOSEVELT AVENUE,11372.0,3479653206,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",08/02/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,37.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.747787049848,-73.882485494917,403.0,21.0,28100.0,4036226.0,4014710037.0,QN28
50053452,BLACK IRIS,Brooklyn,228,DEKALB AVE,11205.0,7188525556,Mediterranean,04/10/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,11.0,A,04/10/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.689497849914,-73.970283870189,302.0,35.0,18100.0,3059083.0,3021040030.0,BK68
40369158,JODY'S CLUB,Staten Island,372,FOREST AVENUE,10301.0,7187276338,American,02/21/2017,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,12.0,A,02/21/2017,09/18/2019,Cycle Inspection / Re-inspection,40.63100906274,-74.101895649669,501.0,49.0,5900.0,5169029.0,5002520009.0,SI35
50077823,PATTIE SHAKE,Bronx,2485,UNIVERSITY AVE,10468.0,3475913973,"Juice, Smoothies, Fruit Salads",04/22/2019,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Y,19.0,B,04/22/2019,09/18/2019,Cycle Inspection / Re-inspection,40.864919599878,-73.903576269204,207.0,14.0,26300.0,2014814.0,2032190193.0,BX30
40425143,BAGEL SHOPPE,Queens,21503,73 AVENUE,11364.0,7184236692,Bagels/Pretzels,05/22/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,5.0,A,05/22/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.740578658383996,-73.759081680593,411.0,23.0,136700.0,4163155.0,4076380001.0,QN42
50089363,KENNEDY FRIED CHICKEN & PIZZA,Bronx,1335,PROSPECT AVE,10459.0,3472697870,American,04/22/2019,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,7.0,A,04/22/2019,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.829194501876,-73.897673207681,203.0,17.0,15100.0,2005073.0,2026820033.0,BX35
50077219,NEW SHANGHAI DELUXE,Manhattan,50,MOTT ST,10013.0,6467755989,Chinese,09/04/2018,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,43.0,,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.715527611508996,-73.998539042528,103.0,1.0,2900.0,1001789.0,1001630018.0,MN27
41011887,THE CITY BAKERY,Manhattan,3,WEST   18 STREET,10011.0,2123661414,American,02/11/2019,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,12.0,A,02/11/2019,09/18/2019,Cycle Inspection / Re-inspection,40.738728871016995,-73.992320977143,105.0,3.0,5400.0,1015450.0,1008200036.0,MN13
40997900,MR WASABI,Queens,4232,BELL BOULEVARD,11361.0,7182241133,Japanese,05/18/2019,Violations were cited in the following area(s).,22G,,,20.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.762200281883004,-73.770309230557,411.0,19.0,146700.0,4450632.0,4062840036.0,QN46
50083457,BAP,Manhattan,516A,3RD AVE,10016.0,6468385792,Korean,10/23/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,22.0,,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.746091190562,-73.977862616496,106.0,2.0,7200.0,1018529.0,1008900046.0,MN20
50007927,COME & GET SUM FISH & CHIPS,Bronx,791,E 163RD ST,10456.0,3475914429,Seafood,01/18/2018,Violations were cited in the following area(s).,06B,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Y,7.0,A,01/18/2018,09/18/2019,Cycle Inspection / Re-inspection,40.822605978531,-73.90267672625,203.0,17.0,13300.0,2004856.0,2026690066.0,BX35
50008181,PASTEUR GRILL & NOODLES,Manhattan,85,BAXTER ST,10013.0,2126083656,Vietnamese/Cambodian/Malaysia,11/13/2017,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,19.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.716773745426,-73.999772735683,103.0,1.0,2900.0,1002368.0,1001990003.0,MN27
41174643,ELSA LA REINA DEL CHICHARRON 3,Bronx,1A,EAST  183 STREET,10453.0,7182957383,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",06/20/2018,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,13.0,A,06/20/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.858661590285,-73.903549226196,205.0,14.0,23900.0,2014080.0,2031870001.0,BX40
50044329,INDIA KITCHEN,Manhattan,493,9TH AVE,10018.0,2122446342,Indian,11/08/2017,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,24.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.755554395615,-73.994737380527,104.0,3.0,11100.0,1090065.0,1007350031.0,MN13
41222773,"DUNKIN', BASKIN ROBBINS",Manhattan,55,WEST   55 STREET,10019.0,2122454655,Donuts,09/09/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,11.0,A,09/09/2019,09/18/2019,Cycle Inspection / Initial Inspection,40.762394821783,-73.976637047264,105.0,4.0,10400.0,1034819.0,1012710012.0,MN17
41426199,CONTI'S PASTRY SHOPPE,Bronx,786,MORRIS PARK AVE,10462.0,7182399339,Bakery,06/13/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,26.0,Z,06/13/2019,09/18/2019,Cycle Inspection / Re-inspection,40.845849203507,-73.863043222117,211.0,13.0,23800.0,2043139.0,2040360006.0,BX37
50001978,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Bronx,3538,WHITE PLAINS ROAD,10467.0,7185155789,Caribbean,03/08/2016,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,33.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.87811979878,-73.866028533181,212.0,12.0,38000.0,2057681.0,2046570051.0,BX44
50051545,TSURUTONTAN UDON NOODLE BRASSERIE,Manhattan,21,E 16TH ST,10003.0,2129891000,Japanese,06/05/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,18.0,B,06/05/2019,09/18/2019,Cycle Inspection / Re-inspection,40.737095720951,-73.992090223712,105.0,2.0,5200.0,1078701.0,1008440017.0,MN13
41317594,MARK FORGIONE,Manhattan,134,READE STREET,10013.0,2129419401,American,06/15/2019,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,12.0,A,06/15/2019,09/18/2019,Cycle Inspection / Initial Inspection,40.716391816892,-74.009649659538,101.0,1.0,3900.0,1079166.0,1001410002.0,MN24
50059510,PARS NEW YORK,Manhattan,249,W 26TH ST,10001.0,5169933165,American,01/29/2018,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Y,20.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.746598280071,-73.995654774516,105.0,3.0,9500.0,1014228.0,1007760010.0,MN17
50074035,POLITO'S PIZZA,Queens,3812,BROADWAY,11103.0,7186266344,Pizza,07/12/2018,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,10.0,A,07/12/2018,09/18/2019,Pre-permit (Operational) / Re-inspection,40.759275747151996,-73.91967737124,401.0,22.0,15500.0,4010408.0,4006560036.0,QN70
50072413,Grand Slam,Queens,13101,FOWLER AVE,11355.0,9176810062,Chinese,06/19/2019,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Y,40.0,N,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.751823629274995,-73.832998723106,407.0,20.0,84900.0,4538636.0,4050760043.0,QN22
50078474,CHUAN TIAN XIA,Brooklyn,5502,7TH AVE,11220.0,9292950128,Chinese,02/21/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,13.0,A,02/21/2019,09/18/2019,Cycle Inspection / Re-inspection,40.639549141437996,-74.0089286781,307.0,38.0,10000.0,3015093.0,3008330040.0,BK34
50009340,SUSHI YU,Brooklyn,214,PROSPECT PARK W,11215.0,7188328688,Japanese,10/04/2018,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Y,22.0,B,10/04/2018,09/18/2019,Cycle Inspection / Re-inspection,40.660246218596,-73.980504333237,307.0,39.0,16900.0,3026912.0,3011090038.0,BK40
50047795,KNOCKDOWN CENTER,Queens,5219,FLUSHING AVE,11378.0,3479155615,American,10/20/2016,Violations were cited in the following area(s).,02C,Hot food item that has been cooked and refrigerated is being held for service without first being reheated to 1 65º F or above within 2 hours.,Y,18.0,,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.714540235453,-73.914053677236,405.0,30.0,53500.0,4439140.0,4026110328.0,QN30
40570254,CRYSTAL MANOR,Brooklyn,1460,FLATBUSH AVENUE,11210.0,7188592141,American,09/23/2017,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Y,13.0,A,09/23/2017,09/18/2019,Cycle Inspection / Initial Inspection,40.635243100062,-73.950246918558,314.0,45.0,77000.0,3336247.0,3052490059.0,BK42
40528297,VIA ITALIA RISTORANTE,Manhattan,45,WEST   46 STREET,10036.0,2123986866,Italian,05/25/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,12.0,A,05/25/2016,09/18/2019,Cycle Inspection / Initial Inspection,40.756661745571996,-73.980519319958,105.0,4.0,9600.0,1034320.0,1012620017.0,MN17
50060464,WIKIWIKI,Brooklyn,445,ALBEE SQUARE,11201.0,9293682764,Japanese,08/12/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,9.0,A,08/12/2019,09/18/2019,Cycle Inspection / Initial Inspection,40.690826232689,-73.98345224546,302.0,33.0,1500.0,3397861.0,3001497501.0,BK38
50010736,THINK COFFEE,Manhattan,568,6TH AVE,10011.0,9176922571,Café/Coffee/Tea,04/12/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,31.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.738528689598,-73.99597285542599,105.0,3.0,5400.0,1015317.0,1008170085.0,MN13
50034597,AVOCADO SUSHI,Staten Island,4906,ARTHUR KILL RD,10309.0,7189661200,Japanese,05/25/2017,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Y,12.0,A,05/25/2017,09/18/2019,Cycle Inspection / Re-inspection,40.522714323140995,-74.239248854848,503.0,51.0,22600.0,5087205.0,5075840047.0,SI11
41232292,PIZZA CHEF,Bronx,564,WEST  235 STREET,10463.0,7187964500,Pizza,02/08/2017,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,18.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.885708093182004,-73.910276445618,208.0,11.0,29700.0,2084102.0,2057870158.0,BX29
50066436,LIVE HEALTHY JUICE BAR,Manhattan,2372,AMSTERDAM AVE,10033.0,6465009964,"Juice, Smoothies, Fruit Salads",10/17/2017,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Y,10.0,A,10/17/2017,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.845889050938,-73.932522779771,112.0,10.0,26100.0,1063191.0,1021320040.0,MN36
50041493,THAI MAX,Bronx,200,BAYCHESTER AVE,10475.0,9179811148,Thai,12/21/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,21.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.865905409786,-73.830429747919,210.0,12.0,46201.0,2120098.0,2051410006.0,BX13
50066035,LOS ANDES RESTAURANT PANDERIA,Queens,10616,CORONA AVE,11368.0,7183691603,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",08/09/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,21.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.743719669567,-73.856281700764,404.0,21.0,43900.0,4047611.0,4019350028.0,QN25
50046273,BREADS BAKERY,Manhattan,1890,BROADWAY,10023.0,2126971463,Bakery,11/06/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,5.0,A,11/06/2017,09/18/2019,Cycle Inspection / Re-inspection,40.770975920161,-73.982139759517,107.0,6.0,14900.0,1027463.0,1011157503.0,MN14
50068990,MCDONALD'S #23105,Brooklyn,840,ATLANTIC AVE,11238.0,7187835466,American,10/03/2018,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,12.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.681707372312005,-73.96731645102899,308.0,35.0,20300.0,3424825.0,3011220001.0,BK64
41225183,PARADIS TO GO,Manhattan,114,4 AVENUE,10003.0,6464166709,American,11/16/2018,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,11.0,A,11/16/2018,09/18/2019,Cycle Inspection / Re-inspection,40.73261610875,-73.99007375633501,102.0,2.0,6100.0,1083083.0,1005570022.0,MN23
41515015,TAGLIARE PIZZA  DELTA TERMINAL,Queens,0,LAGUARDIA AIRPORT,11369.0,2159970667,American,08/25/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,4.0,A,08/25/2016,09/18/2019,Cycle Inspection / Initial Inspection,40.774414029772004,-73.877293351848,480.0,21.0,33100.0,4000000.0,4009260001.0,QN98
41695531,PANERA BREAD,Manhattan,4,WEST   40 STREET,10018.0,2129386950,American,03/07/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,13.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.752317055109,-73.982144781472,105.0,4.0,8400.0,1016046.0,1008410049.0,MN17
50012578,LA PEQUENA COLOMBIA,Queens,8327,ROOSEVELT AVE,11372.0,7184788700,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",02/02/2019,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Y,27.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.747792498699,-73.88244578561401,403.0,21.0,28100.0,4036226.0,4014710037.0,QN28
50058533,NEW SAN FRANCISCO RESTAURANT,Manhattan,59,AUDUBON AVE,10032.0,2125684040,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",07/15/2019,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",N,21.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.840619634979,-73.938252899399,112.0,10.0,25100.0,1062996.0,1021250027.0,MN36
41287338,CAFE PANINO MUCHO GUSTO,Manhattan,551,HUDSON STREET,10014.0,2122292799,Café/Coffee/Tea,08/24/2017,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,N,11.0,A,08/24/2017,09/18/2019,Cycle Inspection / Initial Inspection,40.735234883433,-74.006062067345,102.0,3.0,7500.0,1011886.0,1006330058.0,MN23
