CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50047632,MAISON MAY,Brooklyn,270,VANDERBILT AVE,11205.0,7187892778,French,09/27/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,2.0,A,09/27/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.689091294217,-73.969040027992,302.0,35.0,19700.0,3059141.0,3021050034.0,BK69
50041812,SWEETGREEN,Manhattan,8,E 18TH ST,10003.0,9176965431,Salads,11/02/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,17.0,B,11/02/2016,09/18/2019,Cycle Inspection / Re-inspection,40.738262185299,-73.99126012095999,105.0,2.0,5200.0,1016143.0,1008460069.0,MN13
50048942,CARVEL,Staten Island,990,ROSSVILLE AVE,10309.0,7183564122,"Ice Cream, Gelato, Yogurt, Ices",08/10/2017,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",N,19.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.551245850164,-74.211751597015,503.0,51.0,20801.0,5110507.0,5070540518.0,SI32
41584989,SIMPLY DIVINE AT THE JCC,Manhattan,334,AMSTERDAM AVENUE,10023.0,2125417300,Jewish/Kosher,08/14/2019,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,18.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.781007626178,-73.979891101231,107.0,6.0,16300.0,1085971.0,1011670033.0,MN12
41620314,STAR'S CAFE (WESTIN HOTEL),Manhattan,270,WEST   43 STREET,10036.0,2122012766,American,04/07/2017,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,32.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.757475252254,-73.98830856107,105.0,3.0,11900.0,1087141.0,1010140058.0,MN17
50043664,QUALITY EATS,Manhattan,19,GREENWICH AVE,10014.0,2123379988,American,07/24/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,12.0,A,07/24/2019,09/18/2019,Cycle Inspection / Re-inspection,40.734524149597995,-73.999902574961,102.0,3.0,7100.0,1010689.0,1006100054.0,MN23
41558513,ESSEN DELI,Brooklyn,1359,CONEY ISLAND AVENUE,11230.0,7188591002,Jewish/Kosher,08/02/2018,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,10.0,A,08/02/2018,09/18/2019,Cycle Inspection / Re-inspection,40.624351794525,-73.96508596843199,314.0,44.0,53400.0,3179867.0,3067130082.0,BK43
50047001,KENNEDY FRIED CHICKEN,Brooklyn,1341,FLATBUSH AVE,11210.0,3476495981,Chicken,08/29/2019,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,22.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.638304887002,-73.953469412443,314.0,45.0,78800.0,3120869.0,3052270024.0,BK42
41620272,EL PUERTO DE ACAPULCO,Queens,9316A,37 AVENUE,11372.0,7182055554,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",08/23/2019,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Y,50.0,Z,08/23/2019,09/18/2019,Cycle Inspection / Re-inspection,40.750832791251995,-73.873839616532,403.0,21.0,27300.0,4547055.0,4014810005.0,QN28
50068330,YASO TANGBAO,Brooklyn,253,36TH ST,11232.0,9175447501,Chinese,11/01/2017,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Y,36.0,,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.65596305378,-74.00715407728799,307.0,38.0,1800.0,3345565.0,3006910001.0,BK32
41639539,BIRYANI AND CHAT,Queens,4427,KISSENA BOULEVARD,11355.0,7183535577,Indian,01/19/2018,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Y,9.0,A,01/19/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.753344360509,-73.82212709727,407.0,20.0,85900.0,4117219.0,4051920015.0,QN22
41225392,BAYARD'S ALEHOUSE,Manhattan,533,HUDSON STREET,10014.0,2129890313,American,09/25/2017,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,13.0,A,09/25/2017,09/18/2019,Cycle Inspection / Initial Inspection,40.734329103281,-74.006209925913,102.0,3.0,7500.0,1011756.0,1006310039.0,MN23
50047882,DUNKIN',Queens,8710,NORTHERN BLVD,11372.0,7184585260,Donuts,05/10/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,3.0,A,05/10/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.756054985164,-73.880514498644,403.0,25.0,27900.0,4035342.0,4014350001.0,QN28
41302692,ARMANDO'S POLLO RICO RESTAURANT,Queens,11002,JAMAICA AVENUE,11418.0,7184418441,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",03/25/2019,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,41.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.696345113713,-73.837905709173,409.0,28.0,12601.0,4194813.0,4093000081.0,QN54
50083796,MASAKE,Brooklyn,1704,AVENUE M,11230.0,7189988670,Chinese/Japanese,07/16/2019,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Y,36.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.618220302049,-73.957975190929,314.0,48.0,53800.0,3181030.0,3067460002.0,BK43
40384528,VESELKA RESTAURANT,Manhattan,144,SECOND AVENUE,10003.0,2122289682,Eastern European,08/04/2016,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,13.0,A,08/04/2016,09/18/2019,Cycle Inspection / Initial Inspection,40.729086067436,-73.987303310071,103.0,2.0,3800.0,1006363.0,1004500008.0,MN22
41696209,NEW BELACAN RESTAURANT,Brooklyn,5918,8 AVENUE,11220.0,7184929088,Asian,07/05/2016,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,18.0,B,07/05/2016,09/18/2019,Cycle Inspection / Re-inspection,40.635912289371,-74.00912995661601,307.0,38.0,10400.0,3016425.0,3008660046.0,BK34
50087135,L'ARGOT,Manhattan,142,HAMILTON PL,10031.0,6468580312,Tapas,04/25/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,11.0,,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.82429900582,-73.948565786336,109.0,7.0,22900.0,1061887.0,1020750026.0,MN04
50059279,CITY VIEW DINER,Bronx,901,SHERIDAN AVE,10451.0,7185880550,American,05/23/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,24.0,B,05/23/2019,09/18/2019,Cycle Inspection / Re-inspection,40.827036195451,-73.920802125896,204.0,16.0,18301.0,2002805.0,2024600024.0,BX14
50017683,MAISON KAYSER,Manhattan,1535,3RD AVE,10028.0,2123488400,Bakery,04/13/2017,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,5.0,A,04/13/2017,09/18/2019,Cycle Inspection / Initial Inspection,40.779100706695,-73.9537642205,108.0,5.0,14602.0,1077854.0,1015320004.0,MN32
41238106,BEST WESTERN GREGORY HOTEL,Brooklyn,8315,4 AVENUE,11209.0,7182383737,American,06/22/2017,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,34.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.62483689663,-74.02750058388,310.0,43.0,13800.0,3152463.0,3060180001.0,BK31
41297769,BROTHERS FISH MARKET,Manhattan,3845,BROADWAY,10032.0,2127811899,Seafood,11/28/2016,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,N,21.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.83612090723,-73.943381554249,112.0,7.0,24500.0,1063350.0,1021370011.0,MN36
41714821,NEW MUM'S KITCHEN,Brooklyn,1010,CLARKSON AVENUE,11212.0,3474425252,Caribbean,09/04/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,22.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.658326291655996,-73.924394743197,317.0,41.0,88200.0,3101076.0,3046460001.0,BK96
40378796,KNIGHTS OF BARON DEKALB,Brooklyn,3000,EMMONS AVENUE,11235.0,7187436626,American,05/09/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,11.0,A,05/09/2019,09/18/2019,Cycle Inspection / Initial Inspection,40.58389070852,-73.938555983404,315.0,48.0,62200.0,3248030.0,3088150035.0,BK17
41481717,PJ RESTAURANT & BAKERY,Brooklyn,1339,ST JOHNS PLACE,11213.0,7183632450,Caribbean,03/01/2019,Establishment re-opened by DOHMH,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,9.0,P,03/01/2019,09/18/2019,Cycle Inspection / Reopening Inspection,40.670766235102,-73.934279569583,308.0,35.0,35300.0,3036765.0,3013770037.0,BK61
41458613,NIGHT OF JOY,Brooklyn,667,LORIMER STREET,11211.0,7183888693,American,04/14/2016,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,19.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.716921975771,-73.949846618718,301.0,33.0,51500.0,3322773.0,3027360030.0,BK73
41637082,NUTRIPAN COLOMBIAN BAKERY,Queens,5609,JUNCTION BLVD,11373.0,7187604444,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",07/20/2017,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,13.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.737122067083995,-73.866028058496,404.0,21.0,44302.0,4047081.0,4019030004.0,QN25
50013400,SAHARA NEW YORK,Queens,2562,STEINWAY ST,11103.0,7182696356,Café/Coffee/Tea,10/18/2018,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,38.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.767537358251,-73.91203554983599,401.0,22.0,14300.0,4010290.0,4006540089.0,QN70
41334807,2 BROS PIZZA,Manhattan,32,ST MARKS PLACE,10003.0,2127770600,Pizza,12/28/2017,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,10.0,A,12/28/2017,09/18/2019,Cycle Inspection / Initial Inspection,40.728803451759,-73.988194546018,103.0,2.0,3800.0,1006674.0,1004630025.0,MN22
50015375,BAGELS & BIALYS,Brooklyn,1203,QUENTIN RD,11229.0,7186279868,Bagels/Pretzels,03/23/2018,Establishment re-opened by DOHMH,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,9.0,P,03/23/2018,09/18/2019,Cycle Inspection / Reopening Inspection,40.607969532918,-73.96080882140299,315.0,48.0,55400.0,3182349.0,3067750043.0,BK25
50061344,PORTOFINO PIZZA,Staten Island,55,GUNTON PL,10309.0,7189668700,Pizza,06/19/2018,Violations were cited in the following area(s).,16B,"The original nutritional fact labels and/or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturer’s documentation not maintained on site.",N,,,,09/18/2019,Trans Fat / Initial Inspection,40.550484355934,-74.21090715627,503.0,51.0,20801.0,5107735.0,5061590001.0,SI32
50005848,IPPUDO,Manhattan,65,4TH AVE,10003.0,2123880088,Japanese,11/13/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,7.0,A,11/13/2017,09/18/2019,Cycle Inspection / Re-inspection,40.730947322278,-73.990434819915,103.0,2.0,4200.0,1008958.0,1005550014.0,MN22
41563707,PIZZERIA GIOVE,Staten Island,278,NEW DORP LANE,10306.0,3472860635,Italian,07/02/2018,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Y,25.0,B,07/02/2018,09/18/2019,Cycle Inspection / Re-inspection,40.572153175602004,-74.112942474015,502.0,50.0,13400.0,5057559.0,5042190049.0,SI45
40546350,SWEET CHEF SOUTHERN STYLES BAKERY,Manhattan,122,HAMILTON PLACE,10031.0,2128625909,Bakery,09/05/2017,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Y,12.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.823890341596,-73.949245385037,109.0,7.0,22900.0,1061862.0,1020740040.0,MN04
50056755,FRAME,Manhattan,552,7TH AVE,10018.0,2127190111,Delicatessen,06/23/2017,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,17.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.754508142782996,-73.988070862027,105.0,3.0,11300.0,1014502.0,1007890040.0,MN17
40723447,ADRIAN & ROCKY'S CATERING,Queens,13208,CROSSBAY BOULEVARD,11417.0,7188455525,American,01/03/2018,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,8.0,A,01/03/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.676469925937,-73.843657609252,410.0,32.0,5800.0,4245349.0,4113540024.0,QN56
41310363,ST. JOHN'S UNIVERSITY STUDENT CENTER,Staten Island,300,HOWARD AVENUE,10301.0,7183904376,American,04/13/2017,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,12.0,A,04/13/2017,09/18/2019,Cycle Inspection / Initial Inspection,40.622398774218,-74.088568531122,501.0,49.0,3900.0,5106892.0,5005930500.0,SI08
40390696,HAN BAT RESTAURANT,Manhattan,53,WEST   35 STREET,10001.0,2126295588,Korean,03/16/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,22.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.749869251359,-73.98589897606,105.0,4.0,8400.0,1085001.0,1008370012.0,MN17
50059766,Villanelle,Manhattan,15,E 12TH ST,10003.0,9174166745,American,04/18/2018,Violations were cited in the following area(s).,10J,"""""Wash hands” sign not posted at hand wash facility.",N,7.0,A,04/18/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.734298904961,-73.993681827236,102.0,2.0,6100.0,1076982.0,1005700038.0,MN23
41394039,NEW GARDEN RESTAURANT,Brooklyn,1060,NOSTRAND AVENUE,11225.0,7182879430,Chinese,02/06/2018,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,10.0,A,02/06/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.662177874739,-73.950803456681,309.0,40.0,80000.0,3035361.0,3013290040.0,BK60
50080616,TAJ MAHAL RESTAURANT,Queens,14801,HILLSIDE AVE,11435.0,7182972201,Indian,02/15/2019,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,12.0,A,02/15/2019,09/18/2019,Cycle Inspection / Re-inspection,40.705967588041,-73.808926906986,408.0,24.0,23800.0,4207425.0,4097040063.0,QN61
41589635,PRODUCERS LOUNGE,Manhattan,358,WEST   44 STREET,10036.0,2123154743,American,06/28/2018,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,12.0,A,06/28/2018,09/18/2019,Cycle Inspection / Re-inspection,40.759193669729,-73.990452406045,104.0,3.0,12100.0,1024978.0,1010340061.0,MN15
50088751,BREAK BAR,Manhattan,458,9TH AVE,10018.0,2129330929,American,05/29/2019,Violations were cited in the following area(s).,10J,"""""Wash hands” sign not posted at hand wash facility.",N,2.0,A,05/29/2019,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.754360460490005,-73.995574859133,104.0,3.0,11100.0,1082252.0,1007590001.0,MN13
50051550,CHIPOTLE MEXICAN GRILL #2254,Brooklyn,185,7TH AVE,11215.0,3477254450,Mexican,09/27/2017,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,6.0,A,09/27/2017,09/18/2019,Cycle Inspection / Initial Inspection,40.671252310177,-73.977927206096,306.0,39.0,15500.0,3025164.0,3010760002.0,BK37
41243023,SHUKA,Manhattan,38,MACDOUGAL STREET,10012.0,2124757500,American,06/02/2018,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,25.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.727102267385995,-74.002915208541,102.0,3.0,4900.0,1008059.0,1005180001.0,MN24
50013450,CAFE SAHARA,Manhattan,4026,10TH AVE,10034.0,6468820169,Spanish,10/29/2016,No violations were recorded at the time of this inspection.,22B,Toilet facility used by women does not have at least one covered garbage receptacle.,N,,,,09/18/2019,Administrative Miscellaneous / Initial Inspection,40.869246393467,-73.91543300173001,112.0,10.0,30300.0,1064887.0,1022320009.0,MN01
40578388,GIRALDA BAKERY,Bronx,1035,EAST  163 STREET,10459.0,7189918120,Bakery,02/05/2018,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,22.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.820992860827,-73.891316071168,202.0,17.0,11900.0,2094367.0,2027420003.0,BX27
40386570,CUBBYHOLE,Manhattan,281,WEST   12 STREET,10014.0,2122439041,American,02/20/2018,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,7.0,A,02/20/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.737565293294,-74.003550764107,102.0,3.0,7700.0,1011062.0,1006150100.0,MN23
41483427,TIELLA RESTAURANT,Manhattan,1109,1 AVENUE,10065.0,2125880100,Italian,06/06/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,10.0,A,06/06/2019,09/18/2019,Cycle Inspection / Initial Inspection,40.760697122155,-73.96119148897101,108.0,5.0,11000.0,1044210.0,1014350029.0,MN31
50091068,MINGLES EXPRESS GRILL,Bronx,4018,BOSTON RD,10475.0,7183209504,Caribbean,05/14/2019,Violations were cited in the following area(s).,03A,Food from unapproved or unknown source or home canned. Reduced oxygen packaged (ROP) fish not frozen before processing; or ROP foods prepared on premises transported to another site.,Y,26.0,,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.884490474811,-73.832642481456,212.0,12.0,46202.0,2072483.0,2052630059.0,BX13
50071927,IL BASTARDO,Manhattan,544,W 27TH ST,10001.0,2122622525,Italian,06/22/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,27.0,B,06/22/2019,09/18/2019,Pre-permit (Operational) / Re-inspection,40.750847186703,-74.003890741683,104.0,3.0,9900.0,1012401.0,1006980061.0,MN13
40623604,GOOD ENOUGH TO EAT (A.G. BISTRO),Manhattan,520,COLUMBUS AVENUE,10024.0,2125793194,American,08/29/2017,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,15.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.785905502434,-73.972605966568,107.0,6.0,16900.0,1032161.0,1012160027.0,MN12
40880619,STARBUCKS,Manhattan,776,AVENUE OF THE AMERICAS,10001.0,2124811856,Café/Coffee/Tea,08/28/2018,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,10.0,A,08/28/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.74488255952,-73.99134225377,105.0,3.0,5800.0,1015632.0,1008280001.0,MN13
41580502,FLORIDITA RESTAURANT UPTOWN 2 INC,Manhattan,3856,10 AVENUE,10034.0,2125674848,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",09/30/2016,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,9.0,A,09/30/2016,09/18/2019,Cycle Inspection / Initial Inspection,40.864009463456,-73.91926838408399,112.0,10.0,29300.0,1080036.0,1022190029.0,MN01
50002051,BEER CULTURE,Manhattan,328,WEST 45TH STREET,10036.0,6465902139,American,02/27/2018,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,7.0,A,02/27/2018,09/18/2019,Cycle Inspection / Re-inspection,40.759566863702,-73.989391101523,104.0,3.0,12100.0,1025001.0,1010350146.0,MN15
41408361,BEKY BAKERY AND COFFEE SHOP,Queens,3778,103 STREET,11368.0,7183970329,Spanish,03/11/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,20.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.752737618806,-73.864188258063,403.0,21.0,40500.0,4044240.0,4017680047.0,QN26
50049315,TBAAR,Brooklyn,6317,8TH AVE,11220.0,9172135932,"Juice, Smoothies, Fruit Salads",08/30/2018,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,14.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.633414303423,-74.011702046112,310.0,38.0,12000.0,3141676.0,3057350001.0,BK34
41289647,BAR BOULUD,Manhattan,1900,BROADWAY,10023.0,2125950303,French,05/23/2019,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Y,5.0,A,05/23/2019,09/18/2019,Cycle Inspection / Initial Inspection,40.771511149198,-73.982150446461,107.0,6.0,14900.0,1027472.0,1011167501.0,MN14
50048060,ORIGINAL RICKY'S,Brooklyn,1501,FULTON ST,11216.0,3476367598,Caribbean,11/20/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,20.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.679959695248996,-73.941567747375,303.0,36.0,26900.0,3053628.0,3018570011.0,BK75
50001301,JS PERRY'S DINER,Bronx,2783,3RD AVE,10455.0,7182924385,American,04/18/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,13.0,A,04/18/2018,09/18/2019,Cycle Inspection / Re-inspection,40.814840700119,-73.919935194068,201.0,8.0,6500.0,2000000.0,2023270007.0,BX34
50057644,ZABROSURA RESTAURANT,Staten Island,2110,CLOVE RD,10305.0,7184428700,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",01/22/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,19.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.603153676062,-74.083112279312,502.0,50.0,5000.0,,5.0,SI14
50001251,DON POLLO,Queens,4106,GREENPOINT AVE,11104.0,7183615898,Peruvian,09/07/2017,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,12.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.740054286371,-73.92386139140001,402.0,26.0,18502.0,4002644.0,4001970001.0,QN31
50006978,401 LUCKY STAR RESTAURANT,Brooklyn,401,MOTHER GASTON BLVD,11212.0,7184852633,Chinese,08/21/2017,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,9.0,A,08/21/2017,09/18/2019,Cycle Inspection / Initial Inspection,40.669352803860995,-73.906761947544,316.0,41.0,90800.0,3083885.0,3037260004.0,BK81
41683081,NUEVA ESPERANZA,Queens,3609,108 STREET,11368.0,3474301064,Café/Coffee/Tea,11/15/2016,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,12.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.754492446465996,-73.86038394184101,403.0,21.0,38100.0,4043635.0,4017520050.0,QN26
40881703,BARI SANDWICH SHOP,Brooklyn,135,58 STREET,11220.0,7187650170,Delicatessen,02/13/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,10.0,A,02/13/2019,09/18/2019,Cycle Inspection / Initial Inspection,40.645399065028,-74.022947064945,307.0,38.0,2200.0,3015574.0,3008440065.0,BK32
50079088,MIKEY'S FAMOUS PIZZA AND CHICKEN,Queens,1304,BEACH CHANNEL DR,11691.0,5168137660,Pizza,02/26/2019,Violations were cited in the following area(s).,20F,Current letter grade card not posted.,N,,,,09/18/2019,Administrative Miscellaneous / Initial Inspection,40.605447220571996,-73.75514514036999,414.0,31.0,103201.0,4297851.0,4155280001.0,QN15
